Simbol,Data,Open,Close,High,Low,Volume,Evolutie_%
AML.L,2024-04-02,170.0,161.8000030517578,172.39999389648438,161.5,1918251,-4.823527616613052
AML.L,2024-04-02,170.0,161.8000030517578,172.39999389648438,161.5,1918251,-4.823527616613052
AML.L,2024-04-03,158.89999389648438,161.8000030517578,164.8000030517578,154.5,1849226,1.8250530312560318
AML.L,2024-04-03,158.89999389648438,161.8000030517578,164.8000030517578,154.5,1849226,1.8250530312560318
AML.L,2024-04-04,162.8000030517578,167.5,169.3000030517578,161.8000030517578,1159964,2.886975958316138
AML.L,2024-04-04,162.8000030517578,167.5,169.3000030517578,161.8000030517578,1159964,2.886975958316138
AML.L,2024-04-05,164.0,159.6999969482422,167.10000610351562,159.6999969482422,1138956,-2.6219530803401296
AML.L,2024-04-05,164.0,159.6999969482422,167.10000610351562,159.6999969482422,1138956,-2.6219530803401296
AML.L,2024-04-08,160.6999969482422,167.3000030517578,169.3000030517578,158.0,1350624,4.10703561222925
AML.L,2024-04-08,160.6999969482422,167.3000030517578,169.3000030517578,158.0,1350624,4.10703561222925
AML.L,2024-04-09,165.0,167.3000030517578,172.8000030517578,165.0,1428651,1.3939412434895833
AML.L,2024-04-09,165.0,167.3000030517578,172.8000030517578,165.0,1428651,1.3939412434895833
AML.L,2024-04-10,169.3000030517578,164.39999389648438,172.8000030517578,162.6999969482422,1275164,-2.8942758812446234
AML.L,2024-04-10,169.3000030517578,164.39999389648438,172.8000030517578,162.6999969482422,1275164,-2.8942758812446234
AML.L,2024-04-11,163.0,159.8000030517578,165.0,159.3000030517578,1532556,-1.9631883118050228
AML.L,2024-04-11,163.0,159.8000030517578,165.0,159.3000030517578,1532556,-1.9631883118050228
AML.L,2024-04-12,161.39999389648438,158.3000030517578,164.39999389648438,157.3000030517578,2461093,-1.9206883283494889
AML.L,2024-04-12,161.39999389648438,158.3000030517578,164.39999389648438,157.3000030517578,2461093,-1.9206883283494889
AML.L,2024-04-15,156.6999969482422,157.89999389648438,163.89999389648438,156.3939971923828,1455429,0.7657925792037794
AML.L,2024-04-15,156.6999969482422,157.89999389648438,163.89999389648438,156.3939971923828,1455429,0.7657925792037794
AML.L,2024-04-16,155.60000610351562,154.89999389648438,158.5,150.5,2025623,-0.44987929278457395
AML.L,2024-04-16,155.60000610351562,154.89999389648438,158.5,150.5,2025623,-0.44987929278457395
AML.L,2024-04-17,150.5,151.0,156.8000030517578,150.5,989592,0.33222591362126247
