Simbol,Data,Open,Close,High,Low,Volume,Evolutie_%
BMW.DE,2025-02-19,84.12000274658203,82.4000015258789,84.22000122070312,81.91999816894531,1592762,-2.0446994347881335
BMW.DE,2025-02-19,84.12000274658203,82.4000015258789,84.22000122070312,81.91999816894531,1592762,-2.0446994347881335
BMW.DE,2025-02-19,84.12000274658203,82.4000015258789,84.22000122070312,81.91999816894531,1592762,-2.0446994347881335
BMW.DE,2025-02-19,84.12000274658203,82.4000015258789,84.22000122070312,81.91999816894531,1592762,-2.0446994347881335
BMW.DE,2025-02-20,81.0,82.5,83.87999725341797,80.9000015258789,1432244,1.8518518518518516
BMW.DE,2025-02-20,81.0,82.5,83.87999725341797,80.9000015258789,1432244,1.8518518518518516
BMW.DE,2025-02-20,81.0,82.5,83.87999725341797,80.9000015258789,1432244,1.8518518518518516
BMW.DE,2025-02-20,81.0,82.5,83.87999725341797,80.9000015258789,1432244,1.8518518518518516
BMW.DE,2025-02-21,82.66000366210938,82.58000183105469,83.19999694824219,81.9800033569336,1135327,-0.09678420942456314
BMW.DE,2025-02-21,82.66000366210938,82.58000183105469,83.19999694824219,81.9800033569336,1135327,-0.09678420942456314
BMW.DE,2025-02-21,82.66000366210938,82.58000183105469,83.19999694824219,81.9800033569336,1135327,-0.09678420942456314
BMW.DE,2025-02-21,82.66000366210938,82.58000183105469,83.19999694824219,81.9800033569336,1135327,-0.09678420942456314
BMW.DE,2025-02-24,84.68000030517578,83.37999725341797,84.68000030517578,82.68000030517578,958747,-1.5351949067935398
BMW.DE,2025-02-24,84.68000030517578,83.37999725341797,84.68000030517578,82.68000030517578,958747,-1.5351949067935398
BMW.DE,2025-02-24,84.68000030517578,83.37999725341797,84.68000030517578,82.68000030517578,958747,-1.5351949067935398
BMW.DE,2025-02-24,84.68000030517578,83.37999725341797,84.68000030517578,82.68000030517578,958747,-1.5351949067935398
BMW.DE,2025-02-25,83.0,85.68000030517578,85.69999694824219,82.76000213623047,1846772,3.2289160303322664
BMW.DE,2025-02-25,83.0,85.68000030517578,85.69999694824219,82.76000213623047,1846772,3.2289160303322664
BMW.DE,2025-02-25,83.0,85.68000030517578,85.69999694824219,82.76000213623047,1846772,3.2289160303322664
BMW.DE,2025-02-25,83.0,85.68000030517578,85.69999694824219,82.76000213623047,1846772,3.2289160303322664
BMW.DE,2025-02-26,85.86000061035156,86.91999816894531,86.94000244140625,85.37999725341797,1814706,1.2345650489850488
BMW.DE,2025-02-26,85.86000061035156,86.91999816894531,86.94000244140625,85.37999725341797,1814706,1.2345650489850488
BMW.DE,2025-02-26,85.86000061035156,86.91999816894531,86.94000244140625,85.37999725341797,1814706,1.2345650489850488
BMW.DE,2025-02-26,85.86000061035156,86.91999816894531,86.94000244140625,85.37999725341797,1814706,1.2345650489850488
BMW.DE,2025-02-27,84.77999877929688,83.62000274658203,85.45999908447266,82.9000015258789,1511765,-1.3682425683144888
BMW.DE,2025-02-27,84.77999877929688,83.62000274658203,85.45999908447266,82.9000015258789,1511765,-1.3682425683144888
BMW.DE,2025-02-27,84.77999877929688,83.62000274658203,85.45999908447266,82.9000015258789,1511765,-1.3682425683144888
BMW.DE,2025-02-27,84.77999877929688,83.62000274658203,85.45999908447266,82.9000015258789,1511765,-1.3682425683144888
BMW.DE,2025-02-28,82.4800033569336,83.9000015258789,84.31999969482422,81.94000244140625,1884718,1.7216271958673992
BMW.DE,2025-02-28,82.4800033569336,83.9000015258789,84.31999969482422,81.94000244140625,1884718,1.7216271958673992
BMW.DE,2025-02-28,82.4800033569336,83.9000015258789,84.31999969482422,81.94000244140625,1884718,1.7216271958673992
BMW.DE,2025-02-28,82.4800033569336,83.9000015258789,84.31999969482422,81.94000244140625,1884718,1.7216271958673992
BMW.DE,2025-03-03,83.37999725341797,84.91999816894531,87.4000015258789,83.16000366210938,1502675,1.846966858066447
BMW.DE,2025-03-03,83.37999725341797,84.91999816894531,87.4000015258789,83.16000366210938,1502675,1.846966858066447
BMW.DE,2025-03-03,83.37999725341797,84.91999816894531,87.4000015258789,83.16000366210938,1502675,1.846966858066447
BMW.DE,2025-03-03,83.37999725341797,84.91999816894531,87.4000015258789,83.16000366210938,1502675,1.846966858066447
BMW.DE,2025-03-04,82.45999908447266,79.91999816894531,82.9800033569336,79.05999755859375,2278351,-3.0802824930004515
BMW.DE,2025-03-04,82.45999908447266,79.91999816894531,82.9800033569336,79.05999755859375,2278351,-3.0802824930004515
BMW.DE,2025-03-04,82.45999908447266,79.91999816894531,82.9800033569336,79.05999755859375,2278351,-3.0802824930004515
BMW.DE,2025-03-04,82.45999908447266,79.91999816894531,82.9800033569336,79.05999755859375,2278351,-3.0802824930004515
BMW.DE,2025-03-05,82.5,83.36000061035156,85.18000030517578,82.41999816894531,1995258,1.0424249822443181
BMW.DE,2025-03-05,82.5,83.36000061035156,85.18000030517578,82.41999816894531,1995258,1.0424249822443181
BMW.DE,2025-03-05,82.5,83.36000061035156,85.18000030517578,82.41999816894531,1995258,1.0424249822443181
BMW.DE,2025-03-05,82.5,83.36000061035156,85.18000030517578,82.41999816894531,1995258,1.0424249822443181
BMW.DE,2025-03-06,84.80000305175781,86.9800033569336,87.5199966430664,84.4800033569336,2081468,2.570754984342648
