Simbol,Data,Open,Close,High,Low,Volume,Evolutie_%
F,2025-04-23,9.84000015258789,9.779999732971191,10.010000228881836,9.710000038146973,158691500,-0.6097603525028329
F,2025-04-23,9.84000015258789,9.779999732971191,10.010000228881836,9.710000038146973,158691500,-0.6097603525028329
F,2025-04-23,9.84000015258789,9.779999732971191,10.010000228881836,9.710000038146973,158691500,-0.6097603525028329
F,2025-04-23,9.84000015258789,9.779999732971191,10.010000228881836,9.710000038146973,158691500,-0.6097603525028329
F,2025-04-23,9.84000015258789,9.779999732971191,10.010000228881836,9.710000038146973,158691500,-0.6097603525028329
F,2025-04-24,9.869999885559082,10.0600004196167,10.09000015258789,9.819999694824219,87031000,1.9250307625191496
F,2025-04-24,9.869999885559082,10.0600004196167,10.09000015258789,9.819999694824219,87031000,1.9250307625191496
F,2025-04-24,9.869999885559082,10.0600004196167,10.09000015258789,9.819999694824219,87031000,1.9250307625191496
F,2025-04-24,9.869999885559082,10.0600004196167,10.09000015258789,9.819999694824219,87031000,1.9250307625191496
F,2025-04-24,9.869999885559082,10.0600004196167,10.09000015258789,9.819999694824219,87031000,1.9250307625191496
F,2025-04-25,10.050000190734863,10.039999961853027,10.100000381469727,9.970000267028809,88682400,-0.09950476310493198
F,2025-04-25,10.050000190734863,10.039999961853027,10.100000381469727,9.970000267028809,88682400,-0.09950476310493198
F,2025-04-25,10.050000190734863,10.039999961853027,10.100000381469727,9.970000267028809,88682400,-0.09950476310493198
F,2025-04-25,10.050000190734863,10.039999961853027,10.100000381469727,9.970000267028809,88682400,-0.09950476310493198
F,2025-04-25,10.050000190734863,10.039999961853027,10.100000381469727,9.970000267028809,88682400,-0.09950476310493198
F,2025-04-28,10.0600004196167,10.020000457763672,10.180000305175781,9.970000267028809,77051500,-0.39761391833571513
F,2025-04-28,10.0600004196167,10.020000457763672,10.180000305175781,9.970000267028809,77051500,-0.39761391833571513
F,2025-04-28,10.0600004196167,10.020000457763672,10.180000305175781,9.970000267028809,77051500,-0.39761391833571513
