Simbol,Data,Open,Close,High,Low,Volume,Evolutie_%
TSLA,2025-10-28,454.7799987792969,460.54998779296875,467.0,451.6000061035156,80185700,1.2687429150709044
TSLA,2025-10-28,454.7799987792969,460.54998779296875,467.0,451.6000061035156,80185700,1.2687429150709044
TSLA,2025-10-28,454.7799987792969,460.54998779296875,467.0,451.6000061035156,80185700,1.2687429150709044
TSLA,2025-10-28,454.7799987792969,460.54998779296875,467.0,451.6000061035156,80185700,1.2687429150709044
TSLA,2025-10-28,454.7799987792969,460.54998779296875,467.0,451.6000061035156,80185700,1.2687429150709044
TSLA,2025-10-29,462.5,461.510009765625,465.70001220703125,452.6499938964844,67983500,-0.21405194256756757
TSLA,2025-10-29,462.5,461.510009765625,465.70001220703125,452.6499938964844,67983500,-0.21405194256756757
TSLA,2025-10-29,462.5,461.510009765625,465.70001220703125,452.6499938964844,67983500,-0.21405194256756757
TSLA,2025-10-29,462.5,461.510009765625,465.70001220703125,452.6499938964844,67983500,-0.21405194256756757
TSLA,2025-10-29,462.5,461.510009765625,465.70001220703125,452.6499938964844,67983500,-0.21405194256756757
TSLA,2025-10-30,451.04998779296875,440.1000061035156,455.05999755859375,439.6099853515625,72447900,-2.4276647790264767
TSLA,2025-10-30,451.04998779296875,440.1000061035156,455.05999755859375,439.6099853515625,72447900,-2.4276647790264767
TSLA,2025-10-30,451.04998779296875,440.1000061035156,455.05999755859375,439.6099853515625,72447900,-2.4276647790264767
TSLA,2025-10-30,451.04998779296875,440.1000061035156,455.05999755859375,439.6099853515625,72447900,-2.4276647790264767
TSLA,2025-10-30,451.04998779296875,440.1000061035156,455.05999755859375,439.6099853515625,72447900,-2.4276647790264767
TSLA,2025-10-31,446.75,456.55999755859375,458.0,443.69000244140625,83135800,2.195858435051763
TSLA,2025-10-31,446.75,456.55999755859375,458.0,443.69000244140625,83135800,2.195858435051763
TSLA,2025-10-31,446.75,456.55999755859375,458.0,443.69000244140625,83135800,2.195858435051763
TSLA,2025-10-31,446.75,456.55999755859375,458.0,443.69000244140625,83135800,2.195858435051763
TSLA,2025-10-31,446.75,456.55999755859375,458.0,443.69000244140625,83135800,2.195858435051763
TSLA,2025-11-03,455.989990234375,468.3699951171875,474.07000732421875,453.79998779296875,84595200,2.714972948517857
TSLA,2025-11-03,455.989990234375,468.3699951171875,474.07000732421875,453.79998779296875,84595200,2.714972948517857
TSLA,2025-11-03,455.989990234375,468.3699951171875,474.07000732421875,453.79998779296875,84595200,2.714972948517857
TSLA,2025-11-03,455.989990234375,468.3699951171875,474.07000732421875,453.79998779296875,84595200,2.714972948517857
TSLA,2025-11-03,455.989990234375,468.3699951171875,474.07000732421875,453.79998779296875,84595200,2.714972948517857
TSLA,2025-11-04,454.4599914550781,444.260009765625,460.2200012207031,443.6000061035156,87756600,-2.2444179644494318
TSLA,2025-11-04,454.4599914550781,444.260009765625,460.2200012207031,443.6000061035156,87756600,-2.2444179644494318
TSLA,2025-11-04,454.4599914550781,444.260009765625,460.2200012207031,443.6000061035156,87756600,-2.2444179644494318
TSLA,2025-11-04,454.4599914550781,444.260009765625,460.2200012207031,443.6000061035156,87756600,-2.2444179644494318
TSLA,2025-11-04,454.4599914550781,444.260009765625,460.2200012207031,443.6000061035156,87756600,-2.2444179644494318
TSLA,2025-11-05,452.04998779296875,462.07000732421875,466.3299865722656,440.7099914550781,85573000,2.216573344061011
TSLA,2025-11-05,452.04998779296875,462.07000732421875,466.3299865722656,440.7099914550781,85573000,2.216573344061011
TSLA,2025-11-05,452.04998779296875,462.07000732421875,466.3299865722656,440.7099914550781,85573000,2.216573344061011
TSLA,2025-11-05,452.04998779296875,462.07000732421875,466.3299865722656,440.7099914550781,85573000,2.216573344061011
TSLA,2025-11-05,452.04998779296875,462.07000732421875,466.3299865722656,440.7099914550781,85573000,2.216573344061011
TSLA,2025-11-06,461.9599914550781,445.9100036621094,467.45001220703125,435.0899963378906,109622900,-3.474324203361122
TSLA,2025-11-06,461.9599914550781,445.9100036621094,467.45001220703125,435.0899963378906,109622900,-3.474324203361122
TSLA,2025-11-06,461.9599914550781,445.9100036621094,467.45001220703125,435.0899963378906,109622900,-3.474324203361122
TSLA,2025-11-06,461.9599914550781,445.9100036621094,467.45001220703125,435.0899963378906,109622900,-3.474324203361122
TSLA,2025-11-06,461.9599914550781,445.9100036621094,467.45001220703125,435.0899963378906,109622900,-3.474324203361122
TSLA,2025-11-07,437.9200134277344,429.5199890136719,439.3599853515625,421.8800048828125,103471500,-1.9181640839643137
TSLA,2025-11-07,437.9200134277344,429.5199890136719,439.3599853515625,421.8800048828125,103471500,-1.9181640839643137
TSLA,2025-11-07,437.9200134277344,429.5199890136719,439.3599853515625,421.8800048828125,103471500,-1.9181640839643137
TSLA,2025-11-07,437.9200134277344,429.5199890136719,439.3599853515625,421.8800048828125,103471500,-1.9181640839643137
TSLA,2025-11-07,437.9200134277344,429.5199890136719,439.3599853515625,421.8800048828125,103471500,-1.9181640839643137
TSLA,2025-11-10,439.6000061035156,445.2300109863281,449.6700134277344,433.3599853515625,76515900,1.2807108290819187
TSLA,2025-11-10,439.6000061035156,445.2300109863281,449.6700134277344,433.3599853515625,76515900,1.2807108290819187
TSLA,2025-11-10,439.6000061035156,445.2300109863281,449.6700134277344,433.3599853515625,76515900,1.2807108290819187
TSLA,2025-11-10,439.6000061035156,445.2300109863281,449.6700134277344,433.3599853515625,76515900,1.2807108290819187
TSLA,2025-11-10,439.6000061035156,445.2300109863281,449.6700134277344,433.3599853515625,76515900,1.2807108290819187
TSLA,2025-11-11,439.3999938964844,439.6199951171875,442.489990234375,432.3599853515625,60533200,0.05006855342718867
TSLA,2025-11-11,439.3999938964844,439.6199951171875,442.489990234375,432.3599853515625,60533200,0.05006855342718867
TSLA,2025-11-11,439.3999938964844,439.6199951171875,442.489990234375,432.3599853515625,60533200,0.05006855342718867
TSLA,2025-11-11,439.3999938964844,439.6199951171875,442.489990234375,432.3599853515625,60533200,0.05006855342718867
TSLA,2025-11-11,439.3999938964844,439.6199951171875,442.489990234375,432.3599853515625,60533200,0.05006855342718867
TSLA,2025-11-12,442.1499938964844,430.6000061035156,442.3299865722656,426.55999755859375,58513500,-2.6122329418538497
TSLA,2025-11-12,442.1499938964844,430.6000061035156,442.3299865722656,426.55999755859375,58513500,-2.6122329418538497
TSLA,2025-11-12,442.1499938964844,430.6000061035156,442.3299865722656,426.55999755859375,58513500,-2.6122329418538497
TSLA,2025-11-12,442.1499938964844,430.6000061035156,442.3299865722656,426.55999755859375,58513500,-2.6122329418538497
TSLA,2025-11-12,442.1499938964844,430.6000061035156,442.3299865722656,426.55999755859375,58513500,-2.6122329418538497
